ID (TextGridURI),Texts concerned,Commenté en note scientifique dans textGrid / présence de liens Gallica en note scientifique,Checked Alexandra (avant rédaction des notices descriptives),,IDNO,Map of Paris : extract place ; if yes,,Map of Europe and other countries : put an x in the column to exclude the entry from the map,UNIDENTIFIED Put an x if the place is unknown, leave.it.blank if it is known,PlaceName hist FR,PlaceName hist DE,PlaceName current FR,PlaceName current DE,Type,State FR,State DE,Function FR,Function DE,Artist,Date construction destruction FR,Date construction destruction DE,Location geo,"Description (FR)<p></p>
",Description (DE) <p></p>,Description (DE) - Angela Göbel <p></p> OLD Column,,"Description requise [BC]
","Notes d’Hanna Hartmann [AH], Axelle Janiak [AJ] et Cyril Pasquier [CP], Helmut Larhkamp pour Corfey [HL]

AP : EN bleu : garder les informations pour le champ Description ? ","Description requise [BC]
",Bibliographie
textgrid:3pfqr,Pitzler,,OK ,,https://www.wikidata.org/wiki/Q3448191,,,,rue des Mauvais-Garçons ; rue des Mauvais-Garçons-Saint-Germain,Rue des Mauvais-Garçons; Rue des Mauvais-Garçons-Saint-Germain,Paris, rue Grégoire-de-Tours,Paris, Rue Grégoire-de-Tours,infrastructure,conservé,erhalten,,,,,,48.853194, 2.337861,,,,,Correspond à la partie entre les rues de Buci et de l’Ecole-de-Médecine. Elle est percée suite à un traité conclu entre l’abbaye Saint-Germain des Près et Thomas de Mauléon en 1254.,,
textgrid:3ph88,Corfey,,OK ,,,,,x,,,Paris, rue Grand-Bare,Paris, Rue Grand-Bare,infrastructure,,,,,,,,,,,<p>nicht identifiziert (Corfey,,,,,
textgrid:3pfqs,Sturm,,"OK
",,https://www.wikidata.org/wiki/Q3452318,,,,rue du Grand Chantier ; rue Neuve-du-Temple,Rue du Grand Chantier; Rue Neuve-du-Temple,Paris, rue des Archives,Paris, Rue des Archives,infrastructure,conservé,erhalten,,,,,,48.861900, 2.358940,,,,,"La partie de la rue des Archives correspondant à la rue du Grand Chantier est située entre les rues des Haudriettes et Pastourelles. Ouverte au <smc>XIII</smc><sup>e</sup> siècle, elle formait avec les rues du Chaume et des Enfants rouges la rue Neuve-du-Temple, aussi appelée rue du Chantier du Temple. Elle allait à l’origine jusqu’à la rue Portefoin où était la maison du Temple, avant d’être séparée en deux pour créer la rue des Enfants Rouges. Elle est intégrée à la rue des Archvie sen 1874

<p>Le bout de la rue qui communique avec la rue Sainte-Croix-de-la-Bretonnerie s’appelle rue des Hommes armés, pour devenir vers le nord la rue du Chaume et finalement, après la rue des Quatre-Fils, la rue du Grand-Chantier. Le tracé de ces rues correspond à l’actuelle rue des Archives.</p> [AH]",,
textgrid:3pfqt,Sturm,,Ok,,https://www.wikidata.org/wiki/Q3450754,,,,chemin de la Justice ; chemin du Gibet,Chemin de la Justice; Chemin du Gibet,Paris, rue de Grenelle,Paris, Rue de Grenelle,infrastructure,conservé,erhalten,,,,,,48.857610, 2.317526,,,,,Chemin desservant l’ancien village de Grenelle qui existe déjà au <smc>XIV</smc><sup>e</sup> siècle, il apparaît sur l’arpantage de 1529. Il prit beaucoup de nom différents au fil des siècles.,
textgrid:3pfqv,Corfey, Sturm,,,"Full line checked [AG]

géoloc / wiki : 16-22 Rue de la Harpe, 75005 Paris
MM (06/07): checked",https://www.wikidata.org/wiki/Q1496833,,,,,,Paris, rue de la Harpe,Paris, Rue de la Harpe,infrastructure,conservé,erhalten,,,,,,48.852222, 2.344444,,,,,Existe en tant que chemin au XIIe siècle, prend son nom au <smc>XIII</smc><sup>e</sup> siècle en raison de la présence d’une enseigne de boutique
textgrid:3pfqw,Sturm,,Ok,,https://www.wikidata.org/wiki/Q3450774,,,,rue de la Fausse Poterne Saint-Paul ; rue à l’abbé de Jouy,Rue de la Fausse Poterne Saint-Paul; Rue à l’Abbé de Jouy,Paris, rue de Jouy,Paris, Rue de Jouy,infrastructure,conservé,erhalten,,,,,,48.854914, 2.358248,,,,,Cette rue doit son nom à la présence de l’hôtel de l’abbé de Jouy dans cette rue au <smc>XIII</smc><sup>e</sup> siècle.,,
textgrid:3pg33,Corfey,,Ok,,https://www.wikidata.org/wiki/Q3451961,,,,rue Bautru ; rue Neuve-des Petits-Champs,Rue Bautru; Rue Neuve-des Petits-Champs,Paris, rue des Petits-Champs,Paris, Rue des Petits-Champs,infrastructure,conservé,erhalten,,,,,,48.866885, 2.336359,,,,,Ouverte par un arrêt du Conseil du Roi de novembre 1633 et exécutée en 1634, la rue Neuve-des-Petits-Champs correspond au tronçon compris entre les rues de la Banque et Vivienne.,
textgrid:3pfqx,Pitzler,,OK,,https://www.wikidata.org/wiki/Q3449139,,,,rue des Buttes ; rue du Fossé,Rue des Buttes; Rue du Fossé,Paris, rue Mazarine,Paris, Rue Mazarine,infrastructure,conservé,erhalten,,,,,,48.855513, 2.337684,,,,,Ancien chemin de l_x0092_enceinte de Philippe Auguste, devenu rue en 1600, celle-ci a absorbé le débouché sur la Seine
textgrid:3pfqz,Sturm,,OK,,https://www.wikidata.org/wiki/Q3450431,,,,rue aux Oies ; rue aux Oysons ; rue aux Ouës,Rue aux Oies; Rue aux Oysons; Rue aux Ouës,Paris, rue aux Ours,Paris, Rue aux Ours,infrastructure,conservé,erhalten,,,,,,48.863200, 2.351790,,,,,Voie où se situait les rôtisseries d’où son nom ancien de rue aux Oies, la corruption de son nom provient de la graphie ancienne du terme d’oie: oue. Elle relie dès le <smc>XIII</smc><sup>e</sup> siècle la rue Saint-Denis et la rue saint-Martin, au niveau de Saint-Jacques l’Hôpital.
textgrid:3q1cr,Sturm,,OK,,https://www.wikidata.org/wiki/Q3449450,,,,rue Parelle ; rue de Guienne ; rue des Payens,Rue Parelle; Rue de Guienne; Rue des Payens,Paris, rue Payenne,Paris, Rue Payenne,infrastructure,conservé,erhalten,,,,,,48.857984, 2.362298,,,,,Cette rue apparaît dans un procès-verbal de 1636 sous le nom de rue Payenne. Ce nom provient probablement de Guillaume Payen, notaire, bénéficiaire des jardins maraîchers situés dans cette rue. Elle est citée au <smc>XVI</smc><sup>e</sup> siècle car la ville de Paris y prête des terres au roi François Ier pour y installer des granges destinées à l’artillerie.
textgrid:3qknm,Sturm,,OK,,https://www.wikidata.org/wiki/Q3447566,,,,rue des Petits Champs,Rue des Petits Champs,Paris, rue Croix-des-Petits-Champs,Paris, Rue Croix-des-Petits-Champs,infrastructure,conservé,erhalten,,,,,,48.864092, 2.340055,,,,,"<p>« La rue des Petits-Champs. De la rue Vivien dont on a parlé on doit aller dans celle des Petits-Champs qui commence à la rue Saint-Honoré […], cf. Germain Brice, Description nouvelle de la ville de Paris, Paris, 1698, page 168. À l’époque, la rue des Petits-Champs se trouvait entre la rue Saint-Honoré et la place des Victoires et correspondait donc à l’actuelle rue Croix-des-Petits-Champs. La promenade de Sturm se fait donc avec des détours, puisqu’il est allé de la rue Vivienne à la rue Croix-des-Petits-Champs, pour retourner ensuite dans la rue des Petits-Champs en direction de la place Vendôme.</p> [AH]

Elle aurait été ouverte sous Philippe auguste, toutefois, son existence n’est asurée de amnière certaine qu’à partir du <smc>XIV</smc><sup>e</sup> siècle. Elle est élargie avec les travaux de la Place de la Victoire en 1685. Elle doit son nom à l aprésence d’une croix à côté d’une maison.

La croix des petits Champs était située à l’angle de cette rue et de la rue du Bouloi. Elle s’est appelée anciennement rue des Petits Champs. La partie comprise entre la rue Coquillière et la place des Victoires a porté le nom de rue d’Aubusson. La rue La Vrillière faisait autrefois partie de cette rue.",,
textgrid:3q1cn,Sturm,,OK,,https://www.wikidata.org/wiki/Q3451522,,,,rue de Thorigny,Rue de Thorigny,Paris, rue de la Perle,Paris, Rue de la Perle,infrastructure,conservé,erhalten,,,,,,48.859923, 2.360849,,,,,Anciennement partie de la rue de Thorigny, doit son nom à la présence d’un jeu de Paume. Elle aurait été ouverte en 1656.,
textgrid:3r32v,Sturm,,OK,,https://www.wikidata.org/wiki/Q3451004,,,,grande rue de Reuilly,Grande Rue de Reuilly,Paris, rue de Reuilly,Paris, Rue de Reuilly,infrastructure,conservé,erhalten,,,,,,48.848784, 2.385662,,,,,"

</p>C’est la manufacture royale des glaces qui se trouvait rue de Reuilly depuis 1665. </p> [AH]",,
textgrid:3qkqg,Sturm,,OK,,https://www.wikidata.org/wiki/Q3447194,,,,rue du Pot de Fer Saint-Sulpice, entre les rues du Vieux Colombier et de Vaugirard ; rue Saint-Germain entre la place Saint-Germain-des-Prés et la place Saint-Sulpice,Rue du Pot de Fer Saint-Sulpice, zwischen der Rue du Vieux Colombier und der Rue de Vaugirard; Rue Saint-Germain, zwischen der Place Saint-Germain-des-Prés und der Place Saint-Sulpice,Paris, rue Bonaparte,Paris, Rue Bonaparte,infrastructure,conservé,erhalten,,,,,,48.853456,,,,,
textgrid:3ph89,Corfey,,OK,,https://www.wikidata.org/wiki/Q3449621,,,,,,Paris, rue Princesse,Paris, Rue Princesse,infrastructure,conservé,erhalten,,,,,,48.852316, 2.334501,,,,,Ouverte en 1630 sur l’emplacement de l’hôtel de Roussillon, cette rue est comprise entre la rue Guisarde et la rue du Four. Son nom proviendrait de la Princesse de Guise.,
textgrid:3pfr1,Pitzler,,OK,,https://www.wikidata.org/wiki/Q3452009,,,,rue de la Foire ; rue du Brave ; rue du Petit Brave,Rue de la Foire; Rue du Brave; Rue du Petit Brave,Paris, rue des Quatre-Vents,Paris, Rue des Quatre-Vents,infrastructure,conservé,erhalten,,,,,,48.851765, 2.337474,,,,,Rue du <smc>XV</smc><sup>e</sup> siècle qui tire son nom d’une enseigne, elle se trouve entre le rue de Seine et la rue de Condé.,
textgrid:3pfr2,Corfey, Sturm,,,"Full line checked [AG]

géoloc : 71-69 Rue de Richelieu, 75002 Paris
MM (06/07): checked",https://www.wikidata.org/wiki/Q2915495,,,,rue Royale,Rue Royale,Paris, rue de Richelieu,Paris, Rue de Richelieu,infrastructure,conservé,erhalten,,,,,,48.867824, 2.337968,,,,,"Rue de Richelieu, du nom du cardinal ayant engagé le lotissement du quartier, ouverte par un arrêt du Conseil du roi de novembre 1633 et prolongé par un arrêt d’octobre 1704.

<p>Le quartier Richelieu a été créé entre 1633 et 1637 sur l’initiative du cardinal. Celui-ci a chargé son architecte Jacques Lemercier de faire bâtir l’enceinte des Fossés-Jaunes pour remplacer le mur de Charles V, détruit en 1635, qui traversait les jardins du nouveau Palais-Cardinal, cf. Bernard Rouleau, Paris. Histoire d’un espace, Paris, 1997, pages 203-204 et 206-207 (carte).</p> [AH]",
textgrid:3pfr4,Corfey, Knesebeck, Pitzler,,,OK,,https://www.wikidata.org/wiki/Q1478811,,,,,,Paris, rue Saint-Antoine,Paris, Rue Saint-Antoine,infrastructure,conservé,erhalten,,,,,,48.854236,,,,,
textgrid:3pfr5,Sturm,,OK,,https://www.wikidata.org/wiki/Q3449841,,,,rue Neuve Saint-Augustin ; rue Saint-Victor ; rue Neuve des Vieux Augustins,Rue Neuve Saint-Augustin; Rue Saint-Victor; Rue Neuve des Vieux Augustins,Paris, rue Saint-Augustin,Paris, Rue Saint-Augustin,infrastructure,conservé,erhalten,,,,,,48.868887, 2.335959,,,,,Portion de la rue Neuve Saint-Augustin, la partie comprise entre le boulevard des Capucines et l’avenue de l’Opéra prit en 1881 le nom de rue Daunou, elle doit son nom au fait qu’elle longeait le couvent des Augustins réformés dit Petits-Pères. Elle a été ouverte par arrêt du Conseil du roi de novembre 1633 pour une première partie
textgrid:3pfr6,Corfey, Knesebeck, Sturm,,OK ,"Full line checked [AG]

géoloc : 113-105 Rue du Temple, 75003 Paris

AP, j'ai complété avec les trois noms de rues qui composaient la rue du Temple
MM (06/07): checked",,,,,rue des Coquilles ; rue Barre du Bec ; rue Sainte-Avoie,Rue des Coquilles, Rue Barre du Bec, Rue Sainte-Avoie,Paris, rue du Temple,Paris, Rue du Temple,infrastructure,conservé,erhalten,,,,,,, 2.357644,,,
textgrid:3pfr8,Sturm,,OK,,https://www.wikidata.org/wiki/Q3450006,,,,rue de Lagny ; rue Sainte-Croix ; rue de la Grande Bretonnerie,Rue de Lagny; Rue Sainte-Croix; Rue de la Grande Bretonnerie,Paris, rue Sainte-Croix-de-la-Bretonnerie,Paris, Rue Sainte-Croix-de-la-Bretonnerie,infrastructure,conservé,erhalten,,,,,,48.858332, 2.355831,,,,,Rue datant du <smc>XIII</smc><sup>e</sup> siècle dont le nom provient des chanoines de Sainte-Croix, dits de la Bretonnerie, parce que qu’ils étaient installés dans la rue dit de la Bretonnerie ou du Champs aux Bretons.
textgrid:3pfr9,Corfey, Knesebeck, Sturm,,OK,"Full line checked [AG]

géoloc : 108-112 Rue Saint-Denis, 75001 Paris
MM (06/07): checked",,,,,,,Paris, rue Saint-Denis,Paris, Rue Saint-Denis,infrastructure,conservé,erhalten,,,,,,48.863744, 2.350038,,,,,"Ancienne voie romaine conduisant vers Saint-Denis, la rue Saint-Denis est bordée de maisons dès 1134.

<p>La rue Saint-Denis était la voie des entrées et sorties royales. Les rois entraient après le sacre dans la cathédrale de Reims et on les sortait pour les enterrer dans l’abbaye royale de Saint-Denis.</p> [AH]"
textgrid:3pfrb,Sturm,,OK,,https://www.wikidata.org/wiki/Q3449863,,,,,,Paris, rue Saint-Dominique,Paris, Rue Saint-Dominique,infrastructure,conservé,erhalten,,,,,,48.859945, 2.311628,,,,,,,
textgrid:3pfrc,Corfey, Knesebeck, Pitzler,,,OK,,https://www.wikidata.org/wiki/Q1787799,,,,,,Paris, rue Saint-Honoré,Paris, Rue Saint-Honoré,infrastructure,conservé,erhalten,,,,,,48.864022,,,,,
textgrid:3pfrd,Corfey, Neumann, Sturm,,OK,"Full line checked [AG]
géoloc : Rue Saint-Martin, 75003 Paris
MM (06/07): checked",,,,,,,Paris, rue Saint-Martin,Paris, Rue Saint-Martin,infrastructure,conservé,erhalten,,,,,,48.862818, 2.352292,,,,,"Voie romaine formant le cardo de Lutèce, la rue est déjà pelinement bâtie en 1147 son nom provient de l’ancien prieuré de Saint-Martin des Champs.

<p>La rue Saint-Martin est la plus ancienne rue de Paris et son tracé, avec le prolongement de la rue Saint-Jacques, correspond au tracé du cardo romain.</p> [AH]"
textgrid:3pfrf,Sturm,,OK,,https://www.wikidata.org/wiki/Q3449887,,,,rue de la Butte,Rue de la Butte,Paris, rue Saint-Guillaume,Paris, Rue Saint-Guillaume,infrastructure,conservé,erhalten,,,,,,48.854411, 2.328649,,,,,"La rue Saint-Guillaume apparaît sur le plan de Gombost en 1652. Elle relie la rue Saint-Dominique à la rue des Saints-Pères par la rue de la Butte. Elle prend ce nom en hommage à Guillaume de bourges, évêque du <smc>XIII</smc><sup>e</sup> siècle. Sous le second Empire, elle s’étend sur la rue des Rosiers.

Cette voie est la réunion de deux anciennes rues, séparée par la rue Saint-Dominique -   La première, entre la rue de Grenelle et la rue Saint-Dominique, s’appelait « chemin du Cimetière Saint-Père » en 1502, « chemin qui va de Saint-Père à la Maladrerie » en 1529, « rue du Plessis » de 1595 à 1628, « rue Neuve des Rosiers » puis « rue des Rosiers » à partir de la période Louis XIII.
-    Le seconde, débutait rue Saint-Dominique et se terminait rue des Saints-Pères en formant un coude à angle droit, qui forme actuellement la rue Perronet. Cette partie, s’est appelée « rue de la Butte » jusqu’au milieu du <smc>XVI</smc><sup>e</sup> siècle, en raison d’une butte de gravois et d’immondice sur laquelle se trouvait un moulin. Vers 1650 elle porte le nom de « rue Saint-Guillaume », comme l’indique le plan de Gomboust de 1652.",,
textgrid:3pfrh,Corfey, Knesebeck, Sturm,,OK,"Full line checked [AG]

géoloc : Rue Saint-Jacques, 75005 Paris
MM (06/07): checked",,,,,,,Paris, rue Saint-Jacques,Paris, Rue Saint-Jacques,infrastructure,conservé,erhalten,,,,,,48.845600, 2.342690,,,,,Voie gallo-romaine formant le cardo de Lutèce
textgrid:3pfrj,Sturm,,OK,,https://www.wikidata.org/wiki/Q3449915,,,,,,Paris, rue Saint-Lambert,Paris, Rue Saint-Lambert,infrastructure,conservé,erhalten,,,,,,48.837600, 2.291740,"
",,,,"Ancienne rue de la ommune de Vaugirard, présente pour la première fois sur un plan de 1730, elle doit son nom à l’église Saint-Lambert, démolie en 1856.


<p>Cette rue s’appelait au <smc>XVIII</smc><sup>e</sup> siècle rue Neuve-Saint-Lambert ou rue de Condé, cf. Les rues et les environs de Paris, Paris, 1745, pages 28 et 63.</p> [AH]",,
textgrid:3pfrp,Sturm,,OK,,https://www.wikidata.org/wiki/Q3449981,,,,,,Paris, rue Saint-Victor,Paris, Rue Saint-Victor,infrastructure,conservé,erhalten,,,,,,48.848300, 2.350980,,,,,La voie existait déjà à la création de l’anicenne abbaye saint-Victor au <smc>XI</smc><sup>e</sup> siècle. Elle s’étalait de la rue Lacépède à la place Maubert.Certaines de ses parties ont été absorbées par le boulvard Saint-Germain, les rues Monge et des Ecoles.,
textgrid:3qkr4,Sturm,,OK ,,https://www.wikidata.org/wiki/Q3452035,,,,,,Paris, rue des Saints-Pères,Paris, Rue des Saints-Pères,infrastructure,conservé,erhalten,,,,,,48.855265, 2.330865,,,,,"Initialement, chemin pour accèder au Pré-aux-Clercs, la rue prend son nom actuel en 1652 en référence à la chapelle du Saint-Père de l’hôpital de la Charité.

<p>Sturm parle de la partie sud de la rue des Saints-Pères, entre les rues de Taranne et de Grenelle, cf. les anciens plans de Paris.</p> [AH]",,
textgrid:3pfrq,Pitzler,,OK,,https://www.wikidata.org/wiki/Q3451302,,,,,,Paris, rue de l’Université,Paris, Rue de l’Université,infrastructure,conservé,erhalten,,,,,,48.861020, 2.314163,,,,,"Ouverte en 1639 sur les terrains du Pré-aux-Clercs après sa vente. Jusu’en 1838, la rue de l’Université ne comprend que le tronçon de la rue des Saints-Pères à la rue d’Iéna.

wiki :En 1639, l’Université revendit le Pré-aux-Clercs et celui-ci fut loti pour devenir un nouveau quartier de Paris dont la rue principale prit le nom de « rue de l’Université ». ",,
textgrid:3pfrr,,,OK,,https://www.wikidata.org/wiki/Q2384721,,,,,,Paris, rue de Seine,Paris, Rue de Seine,infrastructure,conservé,erhalten,,,,,,48.854520, 2.336908,,,,,Chemin établi sur le fossé de l’enceinte de Philippe Auguste aboutissant à la Seine, elle prnd le nom de rue de Seine à partir de 1489. Il semblerait qu’elle a été bâti seulement à partir de 1530. La partie originelle de la rue est comprise entre le quai Malaquais et la rue de Buci.,
textgrid:3q1cw,Sturm,,OK,,https://www.wikidata.org/wiki/Q3451069,,,,rue de la Couture-Sainte-Catherine ; rue de la Culture-Sainte-Catherine,Rue de la Couture-Sainte-Catherine; Rue de la Culture-Sainte-Catherine,Paris, rue de Sévigné,Paris, Rue de Sévigné,infrastructure,conservé,erhalten,,,,,,48.856830, 2.362808,,,,,<p>Il s’agit de la rue de la Couture-Sainte-Catherine, actuellement rue de Sévigné.</p> [AH],
